Author	Id	Content	Created_at	Edited_at	Mentions
mikaelsson	725233746525028414	Ok, so we are getting closer to electing our first governor. Is there anything else worth noting from last night?	2020-06-24 06:19:59.363000	None	
mikaelsson	725234612166590548	... now is the time I want a pinned message that links to messages and polls that might be of interest.	2020-06-24 06:23:25.748000	None	
mikaelsson	725271845997248563	> - mikael, for asking peddler to reveal themselves to him after saying peddler should be careful not to reveal themselves (or maybe he is just making a 5d chess move as a peddler but that seems a bit of a stretch) |newline| >  |newline| <@!173497654561603584>	2020-06-24 08:51:22.985000	None	,conjugate#3677
mikaelsson	725272349787553794	fyi I was "peddler" last game and I stretched very far to try and look I wasnt. (However, that partly made us loose the game since the WWs already knew I was the "peddler" so I was only hiding the info from my fellow villagers..)	2020-06-24 08:53:23.098000	None	
mikaelsson	725277628579184651	by itself it might be hard to get any useful info on votingpatterns d1, but when we have a few confirmed villagers and WWs there might be some clues when we look back	2020-06-24 09:14:21.660000	None	
mikaelsson	725277931022319678	but, for it to matter the votes has to be done with the purpose of actually put pressure and threat of sacing the player	2020-06-24 09:15:33.768000	None	
mikaelsson	725278528840663102	hmm.. I think we were argumenting about two different things at the same time	2020-06-24 09:17:56.299000	None	
mikaelsson	725278874325483520	Im not against that the first vote is random ( I mean, since its d1 all votes is almost random if noone slips up badly).	2020-06-24 09:19:18.669000	None	
mikaelsson	725279433883123732	I could be wrong here, but I dont think it matters if the vote is random or not if the person making it dont expect the player he voted for will get any pressure on him and eventually be at risk of a sac	2020-06-24 09:21:32.078000	None	
mikaelsson	725279800834392114	The game I played as a WW I actually "started" a vote-train against a fellow WW just because I knew no one would hammer the first person getting pressured	2020-06-24 09:22:59.566000	None	
mikaelsson	725280430734966855	yes, and since it seems to be the meta to wait until deadline for a sac, the wagons doesnt mean that much the first 44 hours of d1 imo	2020-06-24 09:25:29.746000	None	
mikaelsson	725280754837487737	yes I agree. Thats why I keep talking about sacing before deadline.	2020-06-24 09:26:47.018000	None	
mikaelsson	725280933808177250	If we sacrifice someone unexpectedly it might not be the best for the town right now	2020-06-24 09:27:29.688000	None	
mikaelsson	725281815417323580	but in the long term it will benefit the the wagons i think	2020-06-24 09:30:59.880000	None	
mikaelsson	725282132548911188	by unexpectedlly I mean that we actually sacrifice someone that we have a wagon on before deadline	2020-06-24 09:32:15.490000	None	
mikaelsson	725282326669426748	...and for meta reasons I would say that person should be someone who fails to defend themselves while being at L-1	2020-06-24 09:33:01.772000	None	
mikaelsson	725283267787489330	I understand the critics about putting to much pressure on people could get our PRs to reveal themselves too early, but in this game when we dont have many PRs thats not much of a problem	2020-06-24 09:36:46.152000	None	
mikaelsson	725283606905356378	to be fair, I think Ive tried to have this discussion every game so some people are prob tired of listening to me going on about it	2020-06-24 09:38:07.004000	None	
mikaelsson	725284035592585256	If I talk about wagons and putting pressure on people early no one takes it seriously.   And if I talk about trying to sacrifice someone early people dont want to vote cuz they dont want to sacrifice prematurely	2020-06-24 09:39:49.211000	None	
mikaelsson	725284477940662318	or the peddler sends a heirloom to a WW and plays as he is hidden and the WWs just play along to use it in their favor..............................	2020-06-24 09:41:34.675000	None	
mikaelsson	725284644852858952	Only a bad player would do that 😛	2020-06-24 09:42:14.470000	None	
mikaelsson	725285250598699042	yeah i wonder about the discussion whether sening heirloom every night is one we should have	2020-06-24 09:44:38.891000	None	
mikaelsson	725285307058094111	or if thats something for the peddler to figure out himself	2020-06-24 09:44:52.352000	None	
mikaelsson	725285377207959562	peddler has no info	2020-06-24 09:45:09.077000	None	
mikaelsson	725285657450381343	what would that info gain?  that one of them has to be a WW?	2020-06-24 09:46:15.892000	None	
mikaelsson	725286340039802932	hmm, I fail to see a situation where we actually can use such info	2020-06-24 09:48:58.634000	None	
mikaelsson	725286488484610092	cuz if the peddler says who has giving heirloom to, then everyone knows who he is	2020-06-24 09:49:34.026000	None	
mikaelsson	725286688674545695	and when he is dead, no one else can say who he has given it to	2020-06-24 09:50:21.755000	None	
mikaelsson	725286861194395679	remind me 🙂	2020-06-24 09:51:02.887000	None	
mikaelsson	725287248727375922	yes I can support that strategy...	2020-06-24 09:52:35.282000	None	
mikaelsson	725288194043674668	the more I think about it the more I dont really like the peddler	2020-06-24 09:56:20.663000	None	
mikaelsson	725288489016360990	It would be good if the peddler survived until late game and then revealed themselves, but giving out a lot of heirlooms early wont help that?	2020-06-24 09:57:30.990000	None	
mikaelsson	725289043742687262	im just waiting for the  mod to say there is no peddler in this game so we can stop having this conversation 🙂	2020-06-24 09:59:43.247000	None	
mikaelsson	725290912196067390	Is it first time in gov or first term in gov that u get protection?	2020-06-24 10:07:08.721000	None	
mikaelsson	725290933825830912	ok	2020-06-24 10:07:13.878000	None	
mikaelsson	725291257668304986	so caty will change their mind about this?	2020-06-24 10:08:31.088000	None	
mikaelsson	725293670433292379	the % of the potential Hound and Peddler to die tonight is low, so at least wait 1 or 2 days before reveal imo. When they reveal they might be able to get a 1 night protection from government duties before needing help from chancellor	2020-06-24 10:18:06.336000	None	
mikaelsson	725293799248756748	how many days ~~to ~~ do we expect this game to last for?	2020-06-24 10:18:37.048000	2020-06-24 10:18:55.933000	
mikaelsson	725294035899777064	expect, not wish for 🙂	2020-06-24 10:19:33.470000	None	
mikaelsson	725305610630856734	i meant as in village-days, not in IRL-days 🙂 but assuming 2ppl per day i suppose it could be like 7 village-days.	2020-06-24 11:05:33.101000	None	
mikaelsson	725305949824221285	hopefully PRs survive 2-3 days with little pressure on them before they will be useful	2020-06-24 11:06:53.971000	None	
mikaelsson	725306288233512991	I wonder if its best for the peddler to not give any heirlooms until they claim?	2020-06-24 11:08:14.654000	None	
mikaelsson	725306698817863701	a counterclaim is just positive since we then know at least one of them is a WW	2020-06-24 11:09:52.545000	None	
mikaelsson	725306876819931208	I suppose a WW could falseclaim and be confirmed by another WW, but that seems to be a risky play unless we are close to lylo	2020-06-24 11:10:34.984000	None	
mikaelsson	725402478492778748	I got two votes apparently, any particular reason?	2020-06-24 17:30:28.199000	None	
mikaelsson	725403113892085810	Yes caetra, can’t u scroll up and quote for me then?	2020-06-24 17:32:59.690000	None	
mikaelsson	725403176815296522	I’m on the phone driving...	2020-06-24 17:33:14.692000	None	
mikaelsson	725403374043791390	Fair enough, I’ll be back later tonight then	2020-06-24 17:34:01.715000	None	
