Author	Id	Content	Created_at	Edited_at	Mentions
Caetra	725041334439903322	there's nothing bluey could do about that	2020-06-23 17:35:24.747000	None	
Caetra	725041598848565380	NO GOVERNOR |newline| I DECLARE THIS TOWN TO BE ANARCHY	2020-06-23 17:36:27.787000	None	
Caetra	725065074850660383	i keep thinking that cat might be referring to me	2020-06-23 19:09:44.902000	None	
Caetra	725067724149227672	governor won't block sacrifices, because doing so outside of specific tactical situations is obvscum |newline| and getting a werewolf as the chancellor isn't THAT bad |newline| and getting a town as the chancellor is pretty good	2020-06-23 19:20:16.544000	None	
Caetra	725067741995729028	so you should always have a governor	2020-06-23 19:20:20.799000	None	
Caetra	725069467717206037	a bad chancellor can't really do anything besides block the peddler, unless they burn rogue that night to make them the governor	2020-06-23 19:27:12.243000	None	
Caetra	725069480929263656	and that's a bad use of it	2020-06-23 19:27:15.393000	None	
Caetra	725069500608675941	bad use of rogue i mean	2020-06-23 19:27:20.085000	None	
Caetra	725069517017055302	so i'd be happy to have that happen	2020-06-23 19:27:23.997000	None	
Caetra	725069572558028870	so we should always have a governor	2020-06-23 19:27:37.239000	None	
Caetra	725069598105534474	> is there a reason not to have a lynch? |newline| no	2020-06-23 19:27:43.330000	None	
Caetra	725069618946899998	always sacrifice someone day 1	2020-06-23 19:27:48.299000	None	
Caetra	725069621895364679	always	2020-06-23 19:27:49.002000	None	
Caetra	725069881287901302	yeah honestly i'm suspecting will now because that math is deliberately misleading	2020-06-23 19:28:50.846000	None	
Caetra	725069938951192738	> There exist endgame scenarios where saccing is counterproductive |newline| don't edgecase the newbies on day 1	2020-06-23 19:29:04.594000	None	
Caetra	725070254023245855	okay fine if you WANT to get edgecased |newline| 3 town alive, 1 werewolf alive, no possibility of 2 people getting killed at night |newline| you vote nobody, go to 2 vs 1, forcing the werewolf to reduce the pool of candidates	2020-06-23 19:30:19.713000	None	
Caetra	725070362710245498	no-sacrifice being viable will not come up before endgame	2020-06-23 19:30:45.626000	None	
Caetra	725070695138066442	> How is the math misleading? |newline| <@!178268995504439296> back to what i actually wanted to discuss - having a werewolf as the chancellor basically doesn't matter |newline| they won't block a kill, but we can basically assume a town chancellor won't block a kill early game except by blind luck anyway	2020-06-23 19:32:04.883000	None	,Will((ow)|(iam))#5197
Caetra	725070740986134588	and i think the math is just obscuring that fact	2020-06-23 19:32:15.814000	None	
Caetra	725071038941233232	it's a nice bonus if you happen to get it, so yes	2020-06-23 19:33:26.852000	None	
Caetra	725071673614663752	i think there's a high chance that a werewolf governor picks a town chancellor just because if that governor dies later down the line picking their teammate would be too obvious	2020-06-23 19:35:58.170000	None	
Caetra	725071782998179871	and there is absolutely no reason to trust the governor just because you're chancellor	2020-06-23 19:36:24.249000	None	
Caetra	725071802388316213	you should not do so	2020-06-23 19:36:28.872000	None	
Caetra	725072955780104252	I think it's not a HORRIBLE idea |newline| it's defensible, at least |newline| getting the wolves to burn the rogue kill early is better than them still having it late	2020-06-23 19:41:03.862000	None	
Caetra	725072970795450379	but d1 is too early	2020-06-23 19:41:07.442000	None	
Caetra	725075939570090053	mik why are you assuming that the governor will actually lead or that anyone will respect them	2020-06-23 19:52:55.253000	None	
Caetra	725075980091392030	if i disagree with the choice, i'm gonna do my own fucking thing	2020-06-23 19:53:04.914000	None	
Caetra	725076084827095171	i already ignore most emoji polls	2020-06-23 19:53:29.885000	None	
Caetra	725076313001689210	if i want to help town, i will continue playing the game in the way i am currently playing it, whether or not that agrees with the governor	2020-06-23 19:54:24.286000	None	
Caetra	725076468274823220	the primary benefit of governor is it being a protection on that person	2020-06-23 19:55:01.306000	None	
Caetra	725076583911522385	i do not expect governor to lead town effectively	2020-06-23 19:55:28.876000	None	
Caetra	725076599116136469	if they do, that's just a bonus	2020-06-23 19:55:32.501000	None	
Caetra	725076824148672654	and can't be nightkilled except by rogue	2020-06-23 19:56:26.153000	None	
Caetra	725077020928901161	> Additionally, during a player's first term in government, they will be immune from non-Rogue kills. |newline| - the rules	2020-06-23 19:57:13.069000	None	
Caetra	725077111873863750	so yes |newline| vote for whoever you think should get (limited) night kill protection	2020-06-23 19:57:34.752000	None	
Caetra	725077126226641008	not who you want to lead the town	2020-06-23 19:57:38.174000	None	
Caetra	725077154102116442	those may be the same	2020-06-23 19:57:44.820000	None	
Caetra	725077175648387192	but they're often not	2020-06-23 19:57:49.957000	None	
Caetra	725077276533719174	killing sharur just to make him shut the fuck up <:jesterparody:483354919995179018>	2020-06-23 19:58:14.010000	None	
Caetra	725077634656239717	the town demands blood	2020-06-23 19:59:39.393000	None	
Caetra	725078675275513948	> I promise to only pin memes and jokes if I'm elected. |newline| - fircoal |newline| this is a better argument than anyone else has made	2020-06-23 20:03:47.496000	None	
Caetra	725078712789237861	i'm on board	2020-06-23 20:03:56.440000	None	
Caetra	725079171461808271	hi back	2020-06-23 20:05:45.796000	None	
Caetra	725081165916274779	we can, but not fucking up the sacrifice is more important than not fucking up governor	2020-06-23 20:13:41.311000	None	
Caetra	725081181254582312	is all	2020-06-23 20:13:44.968000	None	
Caetra	725082318456356904	my win condition isn't to kill all the werewolves |newline| my win condition is to out-post sharur	2020-06-23 20:18:16.098000	None	
Caetra	725082357018656919	for joke reasons, this is legal	2020-06-23 20:18:25.292000	None	
Caetra	725083558124847174	people jumped on raven's random wagon for no reason	2020-06-23 20:23:11.658000	None	
Caetra	725083575031955542	for pqr	2020-06-23 20:23:15.689000	None	
Caetra	725083582317461534	¯\_(ツ)_/¯	2020-06-23 20:23:17.426000	None	
Caetra	725086854701121607	emoji poll is better than second place	2020-06-23 20:36:17.623000	None	
Caetra	725086868160643112	but also i hate emoji polls	2020-06-23 20:36:20.832000	None	
Caetra	725086996313276447	or you can just get one of the europeans to post at sharur levels of volume	2020-06-23 20:36:51.386000	None	
Caetra	725087166262280192	why should it be the governor's job to give you cliffsnotes	2020-06-23 20:37:31.905000	None	
Caetra	725111737736495206	you just have to hope that the wolves don't kill you at night just to make you shut the fuck up	2020-06-23 22:15:10.201000	None	
Caetra	725111897925615646	you have seen town caetra	2020-06-23 22:15:48.393000	None	
Caetra	725112028011823194	i didn't tell you to shut the fuck up |newline| i suggested that that would be a scum motivation for killing you	2020-06-23 22:16:19.408000	None	
Caetra	725112294450921482	i mean, we all know from previous games that town sharur is a popular night kill target	2020-06-23 22:17:22.932000	None	
Caetra	725112329871687750	i'm not saying anything that we don't all already know	2020-06-23 22:17:31.377000	None	
Caetra	725112666930020453	> we know that I'm a popular protection target, which is not the same thing |newline| knowledge that a protective role is in the game dissuades obvious kills, so i consider that to be the same thing	2020-06-23 22:18:51.738000	None	
Caetra	725112683732402246	what phrase	2020-06-23 22:18:55.744000	None	
Caetra	725112899458301962	oh, i'm still thinking about the alignment chart that got posted in <#722598591876562996> the other day, is all	2020-06-23 22:19:47.177000	None	
Caetra	725112902847299645	https://media.discordapp.net/attachments/722598591876562996/724236559481569280/x25qvg.png?width=701&height=677	2020-06-23 22:19:47.985000	None	
Caetra	725112949164998686		2020-06-23 22:19:59.028000	None	
Caetra	725113207370285136	i can't tell whether you think i'm serious or you're just doing a bit	2020-06-23 22:21:00.589000	None	
Caetra	725113597545676881	i don't think it's anti town to just say that you might get killed at night	2020-06-23 22:22:33.614000	None	
Caetra	725113635755655189	because posting a lot is pro-town	2020-06-23 22:22:42.724000	None	
Caetra	725113668655906887	so you become obv-town very quickly	2020-06-23 22:22:50.568000	None	
Caetra	725113722590330981	so you're usually un-sacrificeable	2020-06-23 22:23:03.427000	None	
Caetra	725113971434324029	my point is that i don't know why you think any of what i just did is indicative of anything	2020-06-23 22:24:02.756000	None	
Caetra	725114245758582854	well, that became the point when you decided to attack me for no reason	2020-06-23 22:25:08.160000	None	
Caetra	725114375853178890	the ORIGINAL point was i think you're likely to be targeted sooner rather than later, and sooner than you would be in a normal game, because you as a late game governor would be very strong	2020-06-23 22:25:39.177000	None	
Caetra	725114819694559263	please explain why "the wolves would kill you to make you shut the fuck up" is more scummy than "the wolves target active, pro-town players", when they mean EXACTLY the same thing, and the second is an agreed truth	2020-06-23 22:27:24.997000	None	
Caetra	725114964666220555	the first doesn't contain an implicit insult either	2020-06-23 22:27:59.561000	None	
Caetra	725115064075419748	in this game, that's a compliment	2020-06-23 22:28:23.262000	None	
Caetra	725115084522913912	because it means you post a lot	2020-06-23 22:28:28.137000	None	
Caetra	725115094257762425	which is good	2020-06-23 22:28:30.458000	None	
Caetra	725115182883405846	okay, but you have to agree that the factual content of the statements is identical	2020-06-23 22:28:51.588000	None	
Caetra	725115374416298034	well, you should, because it's true	2020-06-23 22:29:37.253000	None	
Caetra	725116032980746331	no, i agree, this feels like a town on town fight, i just want you to admit that the factual content of "wolves would want you to shut the fuck up" and "wolves target the most active town" is identical	2020-06-23 22:32:14.267000	None	
Caetra	725116129521172542	they're both about you	2020-06-23 22:32:37.284000	None	
Caetra	725116404562395156	that's ok	2020-06-23 22:33:42.859000	None	
Caetra	725116429136822353	i'm gonna double down on this because i'm right	2020-06-23 22:33:48.718000	None	
Caetra	725116527623536660	i'm going to refer to "active town player" as "wolves want you to shut the fuck up" for the rest of the game	2020-06-23 22:34:12.199000	None	
Caetra	725116559323955270	for all players	2020-06-23 22:34:19.757000	None	
Caetra	725116690597412915	it's not antagonistic	2020-06-23 22:34:51.055000	None	
Caetra	725116921661620265	https://twitter.com/dril/status/549425182767861760	2020-06-23 22:35:46.145000	None	
Caetra	725117086225137835	i was making a factual statement, and you decided to take offense to it	2020-06-23 22:36:25.380000	None	
Caetra	725117127857799241	and i apologize if it was interpreted that way	2020-06-23 22:36:35.306000	None	
Caetra	725117303418781696	you later said that it sounded insulting	2020-06-23 22:37:17.163000	None	
Caetra	725117344485212230	it wasn't	2020-06-23 22:37:26.954000	None	
Caetra	725117508570578946	I don't understand where you're getting the implication that I wanted to put you in a negative light	2020-06-23 22:38:06.075000	None	
Caetra	725117530565509133	I was literally complimenting your town play	2020-06-23 22:38:11.319000	None	
Caetra	725117870668775434	okay great let's talk about literally anything else	2020-06-23 22:39:32.406000	None	
Caetra	725118583243407413	if it was made false by a wifom it was false at all points in time <:teacher:689251902311104515>	2020-06-23 22:42:22.297000	None	
Caetra	725118831000944642	> I'd argue in general on day 1 a wolf would rather be not noticed than do things that specifically give them attention |newline| <@!172155375217278976> okay, yeah, this is the thing that makes sense |newline| you have to play actively to get governor, and that raises the risk of you saying dumb shit	2020-06-23 22:43:21.367000	None	,Fircoal#5329
Caetra	725118908713140275	day 1 much easier to go under the radar	2020-06-23 22:43:39.895000	None	
Caetra	725120872708440136	well, town only wants it more later in the sense that you need a town candidate to stop scum from getting it	2020-06-23 22:51:28.148000	None	
Caetra	725120879847014410	because ^ that	2020-06-23 22:51:29.850000	None	
Caetra	725120889686851694	yeah	2020-06-23 22:51:32.196000	None	
Caetra	725121367724261389	eh, it's so easy to fuck up lylo as town that i'd rather vote for no governor than cast a vote i'm not 100% sure about	2020-06-23 22:53:26.169000	None	
Caetra	725121475337781248	because the difference is in lylo you have to sacrifice but you don't have to have a governor	2020-06-23 22:53:51.826000	None	
Caetra	725121520694984755	but fucking up either of them is game losing	2020-06-23 22:54:02.640000	None	
Caetra	725122197223374879	i mean yes, that's what we already said |newline| town shouldn't vote for a governor in lylo	2020-06-23 22:56:43.937000	None	
Caetra	725123055914844170	you know it occurs to me that there's a pinned posts limit	2020-06-23 23:00:08.665000	None	
Caetra	725123097761546290	i wonder if governor will accidentally make us hit that	2020-06-23 23:00:18.642000	None	
Caetra	725123233543880704	googled it the limit is 50	2020-06-23 23:00:51.015000	None	
Caetra	725123327529844736	okay we're not close	2020-06-23 23:01:13.423000	None	
Caetra	725123844922408960	Soon	2020-06-23 23:03:16.779000	None	
Caetra	725160583304970270	🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨	2020-06-24 01:29:15.892000	None	
Caetra	725167071943589889	most of this seems new-player-ish but "I'm not going to share my reads because competent town get killed" is, uh |newline| really bad	2020-06-24 01:55:02.904000	None	
Caetra	725167503827009607	yeah that'd be a concern for seer or doctor but not the ones we have in this game	2020-06-24 01:56:45.873000	None	
Caetra	725167649000259664	FH doesn't need to hide and peddler is very weak	2020-06-24 01:57:20.485000	None	
Caetra	725168041297444916	can't parse which quote	2020-06-24 01:58:54.016000	None	
Caetra	725168554365812828	okay i've reread from raven's link through the "1/11" and i'm still fucking lost	2020-06-24 02:00:56.341000	None	
Caetra	725168576067272725	this is completely incoherent	2020-06-24 02:01:01.515000	None	
Caetra	725168974924349520	i STILL think "cat" means me even though i know it doesn't	2020-06-24 02:02:36.610000	None	
Caetra	725169065248817202	> so there's no reason to dungeon them |newline| <@!286950779187625984> unless you think the governor is a werewolf and will perform the kill <:expandingbrain:685840072427569177>	2020-06-24 02:02:58.145000	None	,Sharur#7043
Caetra	725169081652871249	but they won't perform the kill	2020-06-24 02:03:02.056000	None	
Caetra	725169232177922158	yeah, i could see someone being confident in that read later	2020-06-24 02:03:37.944000	None	
Caetra	725169239610228737	but not n1	2020-06-24 02:03:39.716000	None	
Caetra	725169243158741118	lol	2020-06-24 02:03:40.562000	None	
Caetra	725169301551841341	when the chancellor targets you	2020-06-24 02:03:54.484000	None	
Caetra	725171327430033408	not useful because NKs aren't random but they're also a WIFOM minefield to attempt to analyze	2020-06-24 02:11:57.491000	None	
Caetra	725174601847668756	clearly you need to start posting more	2020-06-24 02:24:58.173000	None	
Caetra	725176010483433563	raven, if you're going to focus on message counts, please focus on beating sharur	2020-06-24 02:30:34.018000	None	
Caetra	725176090544439328	yeah	2020-06-24 02:30:53.106000	None	
Caetra	725176122148651018	you're actually a third party	2020-06-24 02:31:00.641000	None	
Caetra	725176736664256592	i just figured out what the name of the setup should be if i mod an "experimental" one	2020-06-24 02:33:27.153000	None	
Caetra	725176760802607194	For Legal Reasons This Is A Setup	2020-06-24 02:33:32.908000	None	
Caetra	725179810795749446	if someone thinks my word choice was bad i'm gonna double down on it being good because this is dominion discord and everything turns into <#467412081407164426>	2020-06-24 02:45:40.083000	None	
Caetra	725373638731104296	If I were intending to annoy you I would be much more annoying	2020-06-24 15:35:52.264000	None	
Caetra	725373718561554472	legal reasons, etc	2020-06-24 15:36:11.297000	None	
Caetra	725373964968263721	> well I actually think the point about encouraging others to see me as annoying is probably the more important one in any case |newline| <@286950779187625984> well, this isn't important, because it's a thing you made up because you were offended	2020-06-24 15:37:10.045000	None	,Sharur#7043
Caetra	725374192442146888	this is all just you tunnel visioning because you were annoyed at me complimenting you in a weird way	2020-06-24 15:38:04.279000	None	
Caetra	725374524610314290	it was not intended to insult people	2020-06-24 15:39:23.474000	None	
Caetra	725374657020035224	i don't know how many times i need to restate the fact that IN THIS GAME, SAYING YOU TALK A LOT IS A COMPLIMENT	2020-06-24 15:39:55.043000	None	
Caetra	725374711621746780	PLEASE ACCEPT MY FUCKING COMPLIMENT	2020-06-24 15:40:08.061000	None	
Caetra	725374745436225537	that is what I said	2020-06-24 15:40:16.123000	None	
Caetra	725375090774114384	to be clear sharur there is literally nothing that you could say that would change my mind	2020-06-24 15:41:38.458000	None	
Caetra	725375105437270108	because I'm right	2020-06-24 15:41:41.954000	None	
Caetra	725375602365825096	sharur is historically the closest we have to that player	2020-06-24 15:43:40.431000	None	
Caetra	725375706707525713	<@243190843777875970>	2020-06-24 15:44:05.308000	None	,nottoobad#9595
Caetra	725375751645560863	nottooappearing	2020-06-24 15:44:16.022000	None	
Caetra	725377978300891257	this is just like last game where i picked a fight with sharur for absolutely no reason day 1 and we were both town lmao	2020-06-24 15:53:06.898000	None	
Caetra	725378314709106711	well, this time you picked the fight, but i didn't have to double down on it	2020-06-24 15:54:27.104000	None	
Caetra	725378338096545922	but I did, because I'm right	2020-06-24 15:54:32.680000	None	
Caetra	725378387798917341	anyway	2020-06-24 15:54:44.530000	None	
Caetra	725380008948006993	hey sharur if i attack you now can you argue back	2020-06-24 16:01:11.042000	None	
Caetra	725381131737890947	i don't like the wanting cliffnotes but i don't think it's a tell either |newline| the "we shouldn't vote sacrifice before we have a governor" thing is the actual tell here	2020-06-24 16:05:38.736000	None	
Caetra	725381195038326807	though it could just be... misunderstanding the weird game mechanics? idk	2020-06-24 16:05:53.828000	None	
Caetra	725381241700089867	it's not much to go on but i'd be ok with going on it day 1	2020-06-24 16:06:04.953000	None	
Caetra	725382473684615198	i mean, the "shenanigans" are you successfully hit multiple town without hitting a werewolf, mostly	2020-06-24 16:10:58.681000	None	
Caetra	725382575656402985	like, "if i am the peddler, this is what i did"	2020-06-24 16:11:22.993000	None	
Caetra	725383163026866257	> what heirloom you got |newline| dumb mod question |newline| the peddler role just says "heirloom" |newline| does the mod response about it just say "you got an heirloom" |newline| or do you e.g. get to choose what the item is	2020-06-24 16:13:43.033000	None	
Caetra	725383204420190248	i was assuming it's just "you got a non-specific heirloom"	2020-06-24 16:13:52.902000	None	
Caetra	725384675408871437	this is why the mod declaring they handpicked is good	2020-06-24 16:19:43.613000	None	
Caetra	725384683352752228	it prevents math	2020-06-24 16:19:45.507000	None	
Caetra	725384690260901889	:3	2020-06-24 16:19:47.154000	None	
Caetra	725385186577088542	use bayes theorem to find the probability of sharur using bayes theorem anyway in a game with a non-random setup	2020-06-24 16:21:45.485000	None	
Caetra	725385229694533704	for bayes reasons this is a theorem	2020-06-24 16:21:55.765000	None	
Caetra	725385616816209960	> did you say why you were voting for Will? I may have missed the post |newline| <@!232212860560736256> because i found the math in this post https://discordapp.com/channels/212660788786102272/720674005807267881/725068991436947496 to be deliberately misleading	2020-06-24 16:23:28.062000	None	,pqr#8310
Caetra	725385654900490241	i'm not convinced of this read anymore, honestly	2020-06-24 16:23:37.142000	None	
Caetra	725386376132165653	the math was correct, but the use of it was deliberately misleading |newline| trying to "prove" that no governor at all was better than a scum governor, early game, when governor doesn't affect the game that much unless they decide to be a dick and pin pointless things	2020-06-24 16:26:29.097000	None	
Caetra	725386572140118107	yeah we need to avoid scum governors later and would prefer no governor to a scum governor later	2020-06-24 16:27:15.829000	None	
Caetra	725386678365192262	but right now ties are unlikely and just because the governor picks the chancellor doesn't mean the chancellor will act anti-town	2020-06-24 16:27:41.155000	None	
Caetra	725386925417955364	> like that a <werewolf693949777167253634> govenor will choose a <werewolf693949777167253634> chancellor |newline| yeah, this is what i took issue with |newline| if i were a scum governor, i wouldn't pick a teammate as chancellor	2020-06-24 16:28:40.057000	None	
Caetra	725386988382847078	and i wouldn't expect my town chancellor to trust me	2020-06-24 16:28:55.069000	None	
Caetra	725387200157712426	> I would, I'd expect everyone to expect me to not pick a scum chancellor lol |newline| so clearly, i cannot pick the chancellor in front of me	2020-06-24 16:29:45.560000	None	
Caetra	725389969799118928	do you want me to make a summoning circle	2020-06-24 16:40:45.894000	None	
Caetra	725393118798544967	you said you've played before a while ago |newline| you're not-new enough to know that hiding your reads as town is a horrible idea	2020-06-24 16:53:16.674000	None	
Caetra	725393388521914415	"you should say who you suspect if you are town" isn't a developed meta it's common fucking sense	2020-06-24 16:54:20.981000	None	
Caetra	725393431853269023	you still win with the team if you're dead	2020-06-24 16:54:31.312000	None	
Caetra	725393460680720384	you do not need to preserve your own life	2020-06-24 16:54:38.185000	None	
Caetra	725393528917721099	a correct read that finds a werewolf, and then gets you killed, IS A GOOD TRADE	2020-06-24 16:54:54.454000	None	
Caetra	725394209313652747	> dont you think if i was WW the other WWs would stop me from digging a hole so godarn deep for myself in our secret private chat |newline| <@!173497654561603584> no	2020-06-24 16:57:36.673000	None	,conjugate#3677
Caetra	725395222774808667	(1) i did read it |newline| (2) doesn't change the fact that you initially wanted to hide your reads |newline| (3) even if this IS inexperience alone, i'd be okay with voting you for it just because we need to vote somebody day 1, sorry	2020-06-24 17:01:38.301000	None	
Caetra	725395361887289415	we need to punish this behavior, whether you're actually a wolf or not	2020-06-24 17:02:11.468000	None	
Caetra	725396418612953250	yeah, "punish" was a bit harsh but it needs to be clear that hiding information is anti-town and that your individual life basically does not matter	2020-06-24 17:06:23.411000	None	
Caetra	725396444286287974	in order to improve the quality of play	2020-06-24 17:06:29.532000	None	
Caetra	725402933809774682	did you know that you can scroll up and read chat	2020-06-24 17:32:16.755000	None	
Caetra	725403222713434163	ok well read it yourself when you're not driving	2020-06-24 17:33:25.635000	None	
