Author	Id	Content	Created_at	Edited_at	Mentions
DDL	725083074093908079	> Does that make assumptions about wolves voting or not voting for each other? |newline| <@596373234262474764>  |newline|  |newline| Nope I only randomized lynches not votes	2020-06-23 20:21:16.256000	None	,Bluey The Bear#1472
DDL	725161713296474282	I don't think this game's post count is too high tbh. I've seen worse	2020-06-24 01:33:45.303000	None	
DDL	725161770250928358	also I'm tempted to hammer pqr just to make this governor argument end faster so we can hunt wolves	2020-06-24 01:33:58.882000	None	
DDL	725308655876177950	> anyway, hound reveals day1 and becomes gov or chancellor for protection, peddler gives him heirloom, and then we can alternate dog getting government first term protection and dog getting jailed by someone who is chancellor and he knows he can trust, potentially |newline| <@173497654561603584>  |newline|  |newline| If we do it too early then eventually term limits end and wolves can take both of them down before lylo which is where they would actually be the most useful	2020-06-24 11:17:39.144000	None	,conjugate#3677
DDL	725308728882233354	Might be a decent strategy to start during mid game, though	2020-06-24 11:17:56.550000	None	
DDL	725322656592953375	> the canonical name is "friendly neighbour" |newline| <@!232372766110777346>  |newline|  |newline| I knew it was Fruit Vendor. At least that's what is in the mafia wiki	2020-06-24 12:13:17.175000	None	,Anders#9385
DDL	725322852517150770	yeah but neighbor is a different role I think	2020-06-24 12:14:03.887000	None	
DDL	725322920246640641	neighbor is a variant of mason	2020-06-24 12:14:20.035000	None	
DDL	725323203689578547	actually never mind, you are right, there is a friendly neighbor page in the mafia wiki	2020-06-24 12:15:27.613000	None	
DDL	725368259448406027	> more so because it's not in the towns interest to have us going back and forth today.  Rather, it'd be better for others to take the lead today |newline| <@!503775238996361226>  |newline|  |newline| I hear that but I'm still waiting to see someone to "take the lead". This back and forth you tak about would be more productive than this "wait for the last 3 hours so people can start caring about the sac" that seems to be the default here	2020-06-24 15:14:29.743000	None	,Ravenshard#0976
DDL	725368386401599550	your case on cat was one of the more productive things that happened this day phase	2020-06-24 15:15:00.011000	None	
DDL	725368579759014050	though personally I don't agree with it that much. I feel like you gave a lot of shit to cat for what you consider to be bad strategies, while I don't think proposing bad strategies is a sign of wolfiness	2020-06-24 15:15:46.111000	None	
DDL	725368698709213225	but I'd like to see the two of you debate this, and maybe for others to chime in. so I can see more people commenting on their sacrifice opinions	2020-06-24 15:16:14.471000	None	
DDL	725368836563664997	this huge focus on the setup instead of the players is irking me. I'm not used to that	2020-06-24 15:16:47.338000	None	
DDL	725368894201659439	I'm used to everyone having a full reads list halfway into day 1	2020-06-24 15:17:01.080000	None	
DDL	725369041010819084	my point is that the option seems to be between you two arguing, or nothing	2020-06-24 15:17:36.082000	None	
DDL	725369175215964271	when you made a case it seemed this game was going to get traction, buit now that you are backing down, we are back to waiting for someone to give it that traction	2020-06-24 15:18:08.079000	None	
DDL	725369398675898409	I want to see someone accusing someone on faulty grounds so I can point my finger on them and scream "AHA! You are being opportunistic!"	2020-06-24 15:19:01.356000	None	
DDL	725369611696078911	maybe	2020-06-24 15:19:52.144000	None	
DDL	725369699147317268	but a friend of mine has a great quote, which is	2020-06-24 15:20:12.994000	None	
DDL	725369746874302535	"Hipocrisy is a staple of the villager's playbook"	2020-06-24 15:20:24.373000	None	
DDL	725369822468374569	by accusing others of doing the things we do ourselves, we get the discussion somewhere	2020-06-24 15:20:42.396000	None	
DDL	725369942320349234	well cat, do you still believe that thing you said about raven early?	2020-06-24 15:21:10.971000	None	
DDL	725369971294732340	which I forgot exactly what was the issue	2020-06-24 15:21:17.879000	None	
DDL	725370495549177976	> I don't think I actually ever called you a wolf.  I rather said I had a scum read on you |newline| <@!503775238996361226>  |newline|  |newline| isn't that	2020-06-24 15:23:22.871000	None	,Ravenshard#0976
DDL	725370502901792848	the same thing	2020-06-24 15:23:24.624000	None	
DDL	725370737585815552	if you have a scumread on him you should sacrifice him, that's the idea	2020-06-24 15:24:20.577000	None	
DDL	725370778081689671	otherwise what did you write the case for	2020-06-24 15:24:30.232000	None	
DDL	725370804161871944	unless you have someone else you wanna sacrifice more	2020-06-24 15:24:36.450000	None	
DDL	725371579046953012	you mean your skirmish with caetra	2020-06-24 15:27:41.197000	None	
DDL	725371583102713928	yeah	2020-06-24 15:27:42.164000	None	
DDL	725371650631270440	well I got from that that caetra was being kind of a troll but I didn't get why he was a wolf	2020-06-24 15:27:58.264000	None	
DDL	725372055939186769	well maybe my lack of previous contact lets me see things more clearly	2020-06-24 15:29:34.897000	None	
DDL	725372296910602300	yeah I think your trail of logic from caetra is being a jerk to the tribe of high posters to caetra is a wolf was a little too fast	2020-06-24 15:30:32.349000	None	
DDL	725372585621061832	that post of mine had a metaphor, don't take it too seriously	2020-06-24 15:31:41.183000	None	
DDL	725372914282659875	anyway, what did you hink Caetra was, specifically, a person who turns into a wolf-human hybrid at night?	2020-06-24 15:32:59.542000	None	
DDL	725373029370298420	what made you think he can activate all 4 of courtier's bonuses and is not named Josephine?	2020-06-24 15:33:26.981000	None	
DDL	725373166687485973	sorry I keep forgetting	2020-06-24 15:33:59.720000	None	
DDL	725373170160238632	they	2020-06-24 15:34:00.548000	None	
DDL	725374139656962087	well, generally your player archetype tends to be useful to town from my experience	2020-06-24 15:37:51.694000	None	
DDL	725374232065867878	I'm not sure if it's possible to engineer a sabotage of a would-be town leader in a way that benefits the wolves, though	2020-06-24 15:38:13.726000	None	
DDL	725374249887596584	then again I don't know you well	2020-06-24 15:38:17.975000	None	
DDL	725374390967075098	from experience an easier strategy would be to just kill the town leader, or get into their good side so they keep leading with you the wolf as their assitant	2020-06-24 15:38:51.611000	None	
DDL	725374935664427058	> when you say town leader do u mean governor, or just a player that leads discussion? |newline| <@!173497654561603584>  |newline|  |newline| The player that leads discussion	2020-06-24 15:41:01.477000	None	,conjugate#3677
DDL	725374964680753234	governor is just another role	2020-06-24 15:41:08.395000	None	
DDL	725375244210012312	the player who posts like mad, asks questions of everyone, analyses people's mentions of each other after wolves flip, and generally conducts the whole discussion and forces the wolves to play around them instead of setting their own narrative	2020-06-24 15:42:15.040000	None	
DDL	725375336958787594	I don't know if sharur is that kind of player, but I know a few of those	2020-06-24 15:42:37.153000	None	
DDL	725375476578779136	well this is a discord mafia tbh	2020-06-24 15:43:10.441000	None	
DDL	725375513299779635	forum mafia allows for more quoting and stuff	2020-06-24 15:43:19.196000	None	
DDL	725375680170426490	ntb?	2020-06-24 15:43:58.981000	None	
DDL	725375720465104957	oh ok lol	2020-06-24 15:44:08.588000	None	
DDL	725376346296942614	I'm generally a high poster myself, but I can't do the town leader	2020-06-24 15:46:37.798000	None	
DDL	725376357156257872	I'm too chaotic	2020-06-24 15:46:40.387000	None	
DDL	725378424461328395	I feel like I don't buy the intentional sabotage theory but I can see caetra just doubling down on the argument to increase their own post count some way. wolves need to find something to do, and a pointless argument can do the trick	2020-06-24 15:54:53.271000	None	
DDL	725378572650283048	I also feel like the opposite could happen too, with caetra attacking and sharur overreacting on purpose	2020-06-24 15:55:28.602000	None	
DDL	725378610994872410	a wolf sharur I mean	2020-06-24 15:55:37.744000	None	
DDL	725378967959240706	if you one you two is a wolf, then who picked a fight is irrelevant, what matters is that one of you chose to continue the fight because being in that fight was userful for the character you were roleplaying as	2020-06-24 15:57:02.851000	None	
DDL	725379022397243392	and if you are both village, then I suppose it was just a silly fight that happened	2020-06-24 15:57:15.830000	None	
DDL	725379194162511875	or maybe... you are both wolves and we are being played	2020-06-24 15:57:56.782000	None	
DDL	725379235166027779	I was in the middle of assuming lol	2020-06-24 15:58:06.558000	None	
DDL	725379325469392947	screw you and your 2-5 open that made you do the thing I wanted first	2020-06-24 15:58:28.088000	None	
DDL	725379570668142612	yes	2020-06-24 15:59:26.548000	None	
DDL	725379636116062270	very easy for wolves to just go "hey if I attack you now can you argue back?"	2020-06-24 15:59:42.152000	None	
DDL	725379805821796463	so what was the case on mik	2020-06-24 16:00:22.613000	None	
DDL	725383177345958000	I think I can put my vote there	2020-06-24 16:13:46.447000	None	
DDL	725383701223047271	I meant the mik wagon	2020-06-24 16:15:51.349000	None	
DDL	725383801546473510	I like the reasoning. I agree wanting people not to talk about sacrifice is very counterproductive	2020-06-24 16:16:15.268000	None	
