Author	Id	Content	Created_at	Edited_at	Mentions
Will((ow)|(iam))	725069920903102475	How is the math misleading?	2020-06-23 19:29:00.291000	None	
Will((ow)|(iam))	725069986263203863	> don't edgecase the newbies on day 1 |newline| Fair enoguh	2020-06-23 19:29:15.874000	None	
Will((ow)|(iam))	725070384675684424	That's not even that edgy a case.	2020-06-23 19:30:50.863000	None	
Will((ow)|(iam))	725070893117866024	IF we can basically assume a town chancellor won't block a kill, then does it matter if we have a chancellor?	2020-06-23 19:32:52.085000	None	
Will((ow)|(iam))	725071279098429521	I've been misunderstanding the rules; rogue's ability is once per game. Rethinking...	2020-06-23 19:34:24.110000	None	
Will((ow)|(iam))	725071679541215352	I'm assuming WW governor -> chancellor trusts governor, either because of politics, or because chancellor is WW	2020-06-23 19:35:59.583000	2020-06-23 19:36:16.199000	
Will((ow)|(iam))	725072121331450501	I'll be collecting SuperPAC donations for the "Hound shouldn't reveal yet" party.	2020-06-23 19:37:44.914000	None	
Will((ow)|(iam))	725072480233848873	Honestly I just needed a name for a political party for that joke and that's what I came with.	2020-06-23 19:39:10.483000	None	
Will((ow)|(iam))	725073605586583583	> in order to get a werewolf chancellor they have to pick it themselves which is going to bring a lot of suspicion onto that player if the wolfgov is ever sac'd, which means it's not a very good idea for low reward. |newline|  |newline| Unless they pledge to choose a chancellor in a way that doesn't guarantee a specific person becomes chancellor, but it just happens to be likely to make a wolf chancellor.	2020-06-23 19:43:38.788000	None	
Will((ow)|(iam))	725074277749096450	It may be useful to elect someone D1 to prevent that person from being governor D2.	2020-06-23 19:46:19.044000	None	
Will((ow)|(iam))	725074491356479569	If D1 gov powers are so weak	2020-06-23 19:47:09.972000	None	
Will((ow)|(iam))	725076089407275060	I'm inclined to agree that having someone able to pin crucial messages may be useful	2020-06-23 19:53:30.977000	None	
Will((ow)|(iam))	725076915274383510	The governor can be nightkilled, I believe	2020-06-23 19:56:47.879000	None	
Will((ow)|(iam))	725077243197653133	We don't have a transporter or anything, so I don't think NK protection is too important.	2020-06-23 19:58:06.062000	None	
Will((ow)|(iam))	725077947739930715	How long until the governor election deadline?	2020-06-23 20:00:54.038000	None	
Will((ow)|(iam))	725078429875044403	It's 24 hours from the start of the day. When was the formal start of the in-game day?	2020-06-23 20:02:48.988000	None	
Will((ow)|(iam))	725078545801674822	Raven, uh, why?	2020-06-23 20:03:16.627000	None	
Will((ow)|(iam))	725079173483331644	Hi back I'm will.	2020-06-23 20:05:46.278000	None	
Will((ow)|(iam))	725079298272133120	No we didn't	2020-06-23 20:06:16.030000	None	
Will((ow)|(iam))	725079905351630960	Yeah I guess	2020-06-23 20:08:40.769000	None	
Will((ow)|(iam))	725080085190934528	They can hide in jail	2020-06-23 20:09:23.646000	None	
Will((ow)|(iam))	725080555292721152	The chancellor could protect them	2020-06-23 20:11:15.727000	None	
Will((ow)|(iam))	725080787778797640	Ignore my math post from earlier. I can't read and assumed we had all of the PRs listed on the doc.	2020-06-23 20:12:11.156000	None	
Will((ow)|(iam))	725082508592545803	I've declared that, as governor, my chancellor will be whomever has 2nd most votes for governor. In the case of a tie, I'll figure something out.	2020-06-23 20:19:01.430000	None	
Will((ow)|(iam))	725083178984800266	I'd like to hear <@!232212860560736256> 's chancellor pick.	2020-06-23 20:21:41.264000	2020-06-23 20:21:43.313000	,pqr#8310
Will((ow)|(iam))	725083512771969084	My understanding is that some people are antsy about really wanting to have a governor (and therefore a chancellor) that they'd rather a random gov than none.	2020-06-23 20:23:00.845000	None	
Will((ow)|(iam))	725084059004567633	!art -t werewolf	2020-06-23 20:25:11.077000	None	
Will((ow)|(iam))	725089147403894804	I prefer my approach, of picking the player with the 2nd most gov votes, because it means we spend less time discussing who becomes chancellor and therefore can spend more time focusing on the sac.	2020-06-23 20:45:24.246000	None	
Will((ow)|(iam))	725089395782451210	I would be willing to do an emoji poll now, and we can say the governor should be accountable to that.	2020-06-23 20:46:23.464000	None	
Will((ow)|(iam))	725089519614951514	React to this post with an emoji you would like to represent you in future emoji polls.	2020-06-23 20:46:52.988000	None	
Will((ow)|(iam))	725091031997218927	React to this post with emojis that represent someone you want to be chancellor. 👎 means no chancellor. You may vote for as many different candidates as you want (approval vote, not plurality vote).	2020-06-23 20:52:53.568000	None	
Will((ow)|(iam))	725093122685534219	As governor, I'd pin both.	2020-06-23 21:01:12.027000	None	
Will((ow)|(iam))	725098865920966762	I want a villager to be governor, and I'm the only one I believe is a villager.	2020-06-23 21:24:01.321000	None	
Will((ow)|(iam))	725098923454103564	Or rather, I'm the only one I'm certain is a villager.	2020-06-23 21:24:15.038000	None	
Will((ow)|(iam))	725101724762767481	It's better in general for a villager to be governor for the night immunity(meaning the wolves have fewer choices for whom to kill, so the chancellor is more likely to randomly protect the wolves' target). That applies similarly to D1 as to other days. Do you think it's better to have a wolf on D1?	2020-06-23 21:35:22.922000	None	
Will((ow)|(iam))	725287575866048522	How would saying who you'd give the heirloom to help?	2020-06-24 09:53:53.278000	None	
Will((ow)|(iam))	725290459315830834	Can consecutive chancellors jail the same person 2 nights in a row?	2020-06-24 10:05:20.746000	None	
Will((ow)|(iam))	725290902024749067	No, because after the first time the person's in government, it's not their first term	2020-06-24 10:07:06.296000	None	
Will((ow)|(iam))	725290993259249755	It's first term, not first consecutive term	2020-06-24 10:07:28.048000	None	
Will((ow)|(iam))	725360318896668682	I suggest you pin my "which emoji represents who" post.	2020-06-24 14:42:56.568000	None	
